"district_name_bps","district_code_bps","district_name_kemendagri","district_code_kemendagri","subdistrict_name_bps","subdistrict_code_bps","subdistrict_name_kemendagri","subdistrict_code_kemendagri","village_name_bps","village_code_bps","village_name_kemendagri","village_code_kemendagri"
"BANDUNG BARAT","3217","KAB. BANDUNG BARAT","32.17","CISARUA","3217130","CISARUA","32.17.03","SADANGMEKAR","3217130008","SADANGMEKAR","32.17.03.2008"
"BANDUNG BARAT","3217","KAB. BANDUNG BARAT","32.17","CIKALONG WETAN","3217140","CIKALONGWETAN","32.17.04","KANANGASARI","3217140001","KANANGASARI","32.17.04.2006"
"BANDUNG BARAT","3217","KAB. BANDUNG BARAT","32.17","CIKALONG WETAN","3217140","CIKALONGWETAN","32.17.04","MANDALASARI","3217140002","MANDALASARI","32.17.04.2007"
"BANDUNG BARAT","3217","KAB. BANDUNG BARAT","32.17","CIKALONG WETAN","3217140","CIKALONGWETAN","32.17.04","MEKARJAYA","3217140003","MEKARJAYA","32.17.04.2009"
"BANDUNG BARAT","3217","KAB. BANDUNG BARAT","32.17","CIKALONG WETAN","3217140","CIKALONGWETAN","32.17.04","CIPADA","3217140004","CIPADA","32.17.04.2003"
"BANDUNG BARAT","3217","KAB. BANDUNG BARAT","32.17","CIKALONG WETAN","3217140","CIKALONGWETAN","32.17.04","GANJARSARI","3217140005","GANJARSARI","32.17.04.2005"
"BANDUNG BARAT","3217","KAB. BANDUNG BARAT","32.17","CIKALONG WETAN","3217140","CIKALONGWETAN","32.17.04","MANDALAMUKTI","3217140006","MANDALAMUKTI","32.17.04.2008"
"BANDUNG BARAT","3217","KAB. BANDUNG BARAT","32.17","CIKALONG WETAN","3217140","CIKALONGWETAN","32.17.04","CIPTAGUMATI","3217140007","CIPTAGUMATI","32.17.04.2001"
"BANDUNG BARAT","3217","KAB. BANDUNG BARAT","32.17","CIKALONG WETAN","3217140","CIKALONGWETAN","32.17.04","CIKALONG","3217140008","CIKALONG","32.17.04.2002"
"BANDUNG BARAT","3217","KAB. BANDUNG BARAT","32.17","CIKALONG WETAN","3217140","CIKALONGWETAN","32.17.04","RENDE","3217140009","RENDE","32.17.04.2011"
"BANDUNG BARAT","3217","KAB. BANDUNG BARAT","32.17","CIKALONG WETAN","3217140","CIKALONGWETAN","32.17.04","PUTERAN","3217140010","PUTERAN","32.17.04.2010"
"BANDUNG BARAT","3217","KAB. BANDUNG BARAT","32.17","CIKALONG WETAN","3217140","CIKALONGWETAN","32.17.04","TENJOLAUT","3217140011","TENJOLAUT","32.17.04.2012"
"BANDUNG BARAT","3217","KAB. BANDUNG BARAT","32.17","CIKALONG WETAN","3217140","CIKALONGWETAN","32.17.04","CISOMANG BARAT","3217140012","CISOMANGBARAT","32.17.04.2004"
"BANDUNG BARAT","3217","KAB. BANDUNG BARAT","32.17","CIKALONG WETAN","3217140","CIKALONGWETAN","32.17.04","WANGUNJAYA","3217140013","WANGUNJAYA","32.17.04.2013"
"BANDUNG BARAT","3217","KAB. BANDUNG BARAT","32.17","CIPEUNDEUY","3217150","CIPEUNDEUY","32.17.05","MARGALUYU","3217150001","MARGALUYU","32.17.05.2007"
"BANDUNG BARAT","3217","KAB. BANDUNG BARAT","32.17","CIPEUNDEUY","3217150","CIPEUNDEUY","32.17.05","NANGGELENG","3217150002","NANGGELENG","32.17.05.2008"
"BANDUNG BARAT","3217","KAB. BANDUNG BARAT","32.17","CIPEUNDEUY","3217150","CIPEUNDEUY","32.17.05","SIRNARAJA","3217150003","SIRNARAJA","32.17.05.2010"
"BANDUNG BARAT","3217","KAB. BANDUNG BARAT","32.17","CIPEUNDEUY","3217150","CIPEUNDEUY","32.17.05","JATIMEKAR","3217150004","JATIMEKAR","32.17.05.2005"
"BANDUNG BARAT","3217","KAB. BANDUNG BARAT","32.17","CIPEUNDEUY","3217150","CIPEUNDEUY","32.17.05","BOJONGMEKAR","3217150005","BOJONGMEKAR","32.17.05.2003"
"BANDUNG BARAT","3217","KAB. BANDUNG BARAT","32.17","CIPEUNDEUY","3217150","CIPEUNDEUY","32.17.05","NYENANG","3217150006","NYENANG","32.17.05.2009"
"BANDUNG BARAT","3217","KAB. BANDUNG BARAT","32.17","CIPEUNDEUY","3217150","CIPEUNDEUY","32.17.05","CIPEUNDEUY","3217150007","CIPEUNDEUY","32.17.05.2001"
"BANDUNG BARAT","3217","KAB. BANDUNG BARAT","32.17","CIPEUNDEUY","3217150","CIPEUNDEUY","32.17.05","MARGALAKSANA","3217150008","MARGALAKSANA","32.17.05.2006"
"BANDUNG BARAT","3217","KAB. BANDUNG BARAT","32.17","CIPEUNDEUY","3217150","CIPEUNDEUY","32.17.05","SUKAHAJI","3217150009","SUKAHAJI","32.17.05.2012"
"BANDUNG BARAT","3217","KAB. BANDUNG BARAT","32.17","CIPEUNDEUY","3217150","CIPEUNDEUY","32.17.05","CIHARASHAS","3217150010","CIHARASHAS","32.17.05.2002"
"BANDUNG BARAT","3217","KAB. BANDUNG BARAT","32.17","CIPEUNDEUY","3217150","CIPEUNDEUY","32.17.05","SIRNAGALIH","3217150011","SIRNAGALIH","32.17.05.2011"
"BANDUNG BARAT","3217","KAB. BANDUNG BARAT","32.17","CIPEUNDEUY","3217150","CIPEUNDEUY","32.17.05","CIROYOM","3217150012","CIROYOM","32.17.05.2004"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","CIMERAK","3218010","CIMERAK","32.18.03","KERTAMUKTI","3218010001","KERTAMUKTI","32.18.03.2007"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","CIMERAK","3218010","CIMERAK","32.18.03","CIPARANTI","3218010002","CIPARANTI","32.18.03.2002"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","CIMERAK","3218010","CIMERAK","32.18.03","LEGOKJAWA","3218010003","LEGOKJAWA","32.18.03.2003"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","CIMERAK","3218010","CIMERAK","32.18.03","MASAWAH","3218010004","MASAWAH","32.18.03.2004"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","CIMERAK","3218010","CIMERAK","32.18.03","BATUMALANG","3218010005","BATUMALANG","32.18.03.2009"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","CIMERAK","3218010","CIMERAK","32.18.03","CIMERAK","3218010006","CIMERAK","32.18.03.2005"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","CIMERAK","3218010","CIMERAK","32.18.03","LIMUSGEDE","3218010007","LIMUSGEDE","32.18.03.2011"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","CIMERAK","3218010","CIMERAK","32.18.03","KERTAHARJA","3218010008","KERTAHARJA","32.18.03.2001"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","CIMERAK","3218010","CIMERAK","32.18.03","MEKARSARI","3218010009","MEKARSARI","32.18.03.2010"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","CIMERAK","3218010","CIMERAK","32.18.03","SINDANGSARI","3218010010","SINDANGSARI","32.18.03.2008"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","CIMERAK","3218010","CIMERAK","32.18.03","SUKAJAYA","3218010011","SUKAJAYA","32.18.03.2006"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","CIJULANG","3218020","CIJULANG","32.18.02","CIAKAR","3218020001","CIAKAR","32.18.02.2002"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","CIJULANG","3218020","CIJULANG","32.18.02","CIBANTEN","3218020002","CIBANTEN","32.18.02.2003"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","CIJULANG","3218020","CIJULANG","32.18.02","KERTAYASA","3218020003","KERTAYASA","32.18.02.2004"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","CIJULANG","3218020","CIJULANG","32.18.02","BATUKARAS","3218020004","BATUKARAS","32.18.02.2001"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","CIJULANG","3218020","CIJULANG","32.18.02","CIJULANG","3218020005","CIJULANG","32.18.02.2005"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","CIJULANG","3218020","CIJULANG","32.18.02","KONDANGJAJAR","3218020006","KONDANGJAJAR","32.18.02.2006"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","CIJULANG","3218020","CIJULANG","32.18.02","MARGACINTA","3218020007","MARGACINTA","32.18.02.2007"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","CIGUGUR","3218030","CIGUGUR","32.18.04","KERTAJAYA","3218030001","KERTAJAYA","32.18.04.2004"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","CIGUGUR","3218030","CIGUGUR","32.18.04","BUNISARI","3218030002","BUNISARI","32.18.04.2005"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","CIGUGUR","3218030","CIGUGUR","32.18.04","CIMINDI","3218030003","CIMINDI","32.18.04.2002"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","CIGUGUR","3218030","CIGUGUR","32.18.04","CIGUGUR","3218030004","CIGUGUR","32.18.04.2001"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","CIGUGUR","3218030","CIGUGUR","32.18.04","CAMPAKA","3218030005","CAMPAKA","32.18.04.2006"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","CIGUGUR","3218030","CIGUGUR","32.18.04","PAGERBUMI","3218030006","PAGERBUMI","32.18.04.2003"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","CIGUGUR","3218030","CIGUGUR","32.18.04","HARUM MANDALA","3218030007","HARUMANDALA","32.18.04.2007"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","LANGKAPLANCAR","3218040","LANGKAPLANCAR","32.18.05","JADIMULYA","3218040001","JADIMULYA","32.18.05.2008"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","LANGKAPLANCAR","3218040","LANGKAPLANCAR","32.18.05","BANGUNKARYA","3218040002","BANGUNKARYA","32.18.05.2011"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","LANGKAPLANCAR","3218040","LANGKAPLANCAR","32.18.05","SUKAMULYA","3218040003","SUKAMULYA","32.18.05.2012"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","LANGKAPLANCAR","3218040","LANGKAPLANCAR","32.18.05","JADIKARYA","3218040004","JADIKARYA","32.18.05.2009"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","LANGKAPLANCAR","3218040","LANGKAPLANCAR","32.18.05","BUNGURAYA","3218040005","BUNGUR RAYA","32.18.05.2015"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","LANGKAPLANCAR","3218040","LANGKAPLANCAR","32.18.05","BOJONG","3218040006","BOJONG","32.18.05.2010"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","LANGKAPLANCAR","3218040","LANGKAPLANCAR","32.18.05","KARANGKAMIRI","3218040007","KARANGKAMIRI","32.18.05.2001"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","LANGKAPLANCAR","3218040","LANGKAPLANCAR","32.18.05","CISARUA","3218040008","CISARUA","32.18.05.2014"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","LANGKAPLANCAR","3218040","LANGKAPLANCAR","32.18.05","CIMANGGU","3218040009","CIMANGGU","32.18.05.2002"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","LANGKAPLANCAR","3218040","LANGKAPLANCAR","32.18.05","BANGUNJAYA","3218040010","BANGUNJAYA","32.18.05.2006"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","LANGKAPLANCAR","3218040","LANGKAPLANCAR","32.18.05","LANGKAPLANCAR","3218040011","LANGKAPLANCAR","32.18.05.2003"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","LANGKAPLANCAR","3218040","LANGKAPLANCAR","32.18.05","JAYASARI","3218040012","JAYASARI","32.18.05.2007"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","LANGKAPLANCAR","3218040","LANGKAPLANCAR","32.18.05","PANGKALAN","3218040013","PANGKALAN","32.18.05.2004"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","LANGKAPLANCAR","3218040","LANGKAPLANCAR","32.18.05","BOJONGKONDANG","3218040014","BOJONGKONDANG","32.18.05.2005"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","LANGKAPLANCAR","3218040","LANGKAPLANCAR","32.18.05","MEKARWANGI","3218040015","MEKARWANGI","32.18.05.2013"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PARIGI","3218050","PARIGI","32.18.01","KARANGJALADRI","3218050001","KARANGJALADRI","32.18.01.2007"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PARIGI","3218050","PARIGI","32.18.01","PARIGI","3218050002","PARIGI","32.18.01.2001"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PARIGI","3218050","PARIGI","32.18.01","KARANGBENDA","3218050003","KARANGBENDA","32.18.01.2002"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PARIGI","3218050","PARIGI","32.18.01","CILIANG","3218050004","CILIANG","32.18.01.2003"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PARIGI","3218050","PARIGI","32.18.01","CIBENDA","3218050005","CIBENDA","32.18.01.2008"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PARIGI","3218050","PARIGI","32.18.01","BOJONG","3218050006","BOJONG","32.18.01.2004"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PARIGI","3218050","PARIGI","32.18.01","SELASARI","3218050007","SELASARI","32.18.01.2006"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PARIGI","3218050","PARIGI","32.18.01","CINTARATU","3218050008","CINTARATU","32.18.01.2005"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PARIGI","3218050","PARIGI","32.18.01","CINTAKARYA","3218050009","CINTAKARYA","32.18.01.2009"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PARIGI","3218050","PARIGI","32.18.01","PARAKANMANGGU","3218050010","PARAKANMANGGU","32.18.01.2010"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","SIDAMULIH","3218060","SIDAMULIH","32.18.10","SUKARESIK","3218060001","SUKARESIK","32.18.10.2003"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","SIDAMULIH","3218060","SIDAMULIH","32.18.10","CIKEMBULAN","3218060002","CIKEMBULAN","32.18.10.2004"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","SIDAMULIH","3218060","SIDAMULIH","32.18.10","PAJATEN","3218060003","PAJATEN","32.18.10.2005"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","SIDAMULIH","3218060","SIDAMULIH","32.18.10","SIDAMULIH","3218060004","SIDAMULIH","32.18.10.2001"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","SIDAMULIH","3218060","SIDAMULIH","32.18.10","CIKALONG","3218060005","CIKALONG","32.18.10.2002"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","SIDAMULIH","3218060","SIDAMULIH","32.18.10","KERSARATU","3218060006","KERSARATU","32.18.10.2006"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","SIDAMULIH","3218060","SIDAMULIH","32.18.10","KALIJATI","3218060007","KALIJATI","32.18.10.2007"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PANGANDARAN","3218070","PANGANDARAN","32.18.09","WONOHARJO","3218070001","WONOHARJO","32.18.09.2005"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PANGANDARAN","3218070","PANGANDARAN","32.18.09","PANANJUNG","3218070002","PANANJUNG","32.18.09.2007"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PANGANDARAN","3218070","PANGANDARAN","32.18.09","PANGANDARAN","3218070003","PANGANDARAN","32.18.09.2004"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PANGANDARAN","3218070","PANGANDARAN","32.18.09","BABAKAN","3218070004","BABAKAN","32.18.09.2001"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PANGANDARAN","3218070","PANGANDARAN","32.18.09","SUKAHURIP","3218070005","SUKAHURIP","32.18.09.2002"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PANGANDARAN","3218070","PANGANDARAN","32.18.09","PURBAHAYU","3218070006","PURBAHAYU","32.18.09.2003"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PANGANDARAN","3218070","PANGANDARAN","32.18.09","SIDOMULYO","3218070007","SIDOMULYO","32.18.09.2006"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PANGANDARAN","3218070","PANGANDARAN","32.18.09","PAGERGUNUNG","3218070008","PAGERGUNUNG","32.18.09.2008"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","KALIPUCANG","3218080","KALIPUCANG","32.18.08","PUTRAPINGGAN","3218080001","PUTRAPINGGAN","32.18.08.2001"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","KALIPUCANG","3218080","KALIPUCANG","32.18.08","EMPLAK","3218080002","EMPLAK","32.18.08.2002"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","KALIPUCANG","3218080","KALIPUCANG","32.18.08","BAGOLO","3218080003","BAGOLO","32.18.08.2003"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","KALIPUCANG","3218080","KALIPUCANG","32.18.08","PAMOTAN","3218080004","PAMOTAN","32.18.08.2004"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","KALIPUCANG","3218080","KALIPUCANG","32.18.08","KALIPUCANG","3218080005","KALIPUCANG","32.18.08.2005"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","KALIPUCANG","3218080","KALIPUCANG","32.18.08","CIBULUH","3218080006","CIBULUH","32.18.08.2006"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","KALIPUCANG","3218080","KALIPUCANG","32.18.08","BANJARHARJA","3218080007","BANJARHARJA","32.18.08.2007"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","KALIPUCANG","3218080","KALIPUCANG","32.18.08","TUNGGILIS","3218080008","TUNGGILIS","32.18.08.2008"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","KALIPUCANG","3218080","KALIPUCANG","32.18.08","CIPARAKAN","3218080009","CIPARAKAN","32.18.08.2009"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PADAHERANG","3218090","PADAHERANG","32.18.07","PANYUTRAN","3218090001","PANYUTRAN","32.18.07.2001"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PADAHERANG","3218090","PADAHERANG","32.18.07","BOJONGSARI","3218090002","BOJONGSARI","32.18.07.2011"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PADAHERANG","3218090","PADAHERANG","32.18.07","CIGANJENG","3218090003","CIGANJENG","32.18.07.2002"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PADAHERANG","3218090","PADAHERANG","32.18.07","SUKANAGARA","3218090004","SUKANAGARA","32.18.07.2004"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PADAHERANG","3218090","PADAHERANG","32.18.07","SINDANGWANGI","3218090005","SINDANGWANGI","32.18.07.2012"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PADAHERANG","3218090","PADAHERANG","32.18.07","KARANGSARI","3218090006","KARANGSARI","32.18.07.2003"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PADAHERANG","3218090","PADAHERANG","32.18.07","PALEDAH","3218090007","PALEDAH","32.18.07.2005"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PADAHERANG","3218090","PADAHERANG","32.18.07","MARUYUNG SARI","3218090008","MARUYUNGSARI","32.18.07.2013"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PADAHERANG","3218090","PADAHERANG","32.18.07","KARANGPAWITAN","3218090009","KARANGPAWITAN","32.18.07.2006"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PADAHERANG","3218090","PADAHERANG","32.18.07","PADAHERANG","3218090010","PADAHERANG","32.18.07.2007"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PADAHERANG","3218090","PADAHERANG","32.18.07","KEDUNGWULUH","3218090011","KEDUNGWULUH","32.18.07.2008"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PADAHERANG","3218090","PADAHERANG","32.18.07","KARANGMULYA","3218090012","KARANGMULYA","32.18.07.2014"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PADAHERANG","3218090","PADAHERANG","32.18.07","CIBOGO","3218090013","CIBOGO","32.18.07.2009"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","PADAHERANG","3218090","PADAHERANG","32.18.07","PASIRGEULIS","3218090014","PASIRGEULIS","32.18.07.2010"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","MANGUNJAYA","3218100","MANGUNJAYA","32.18.06","SUKAMAJU","3218100001","SUKAMAJU","32.18.06.2001"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","MANGUNJAYA","3218100","MANGUNJAYA","32.18.06","KERTAJAYA","3218100002","KERTAJAYA","32.18.06.2002"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","MANGUNJAYA","3218100","MANGUNJAYA","32.18.06","MANGUNJAYA","3218100003","MANGUNJAYA","32.18.06.2003"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","MANGUNJAYA","3218100","MANGUNJAYA","32.18.06","JANGRAGA","3218100004","JANGRAGA","32.18.06.2005"
"PANGANDARAN","3218","KAB. PANGANDARAN","32.18","MANGUNJAYA","3218100","MANGUNJAYA","32.18.06","SINDANG JAYA","3218100005","SINDANGJAYA","32.18.06.2004"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR SELATAN","3271010","BOGOR SELATAN","32.71.01","MULYAHARJA","3271010001","MULYAHARJA","32.71.01.1007"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR SELATAN","3271010","BOGOR SELATAN","32.71.01","PAMOYANAN","3271010002","PAMOYANAN","32.71.01.1005"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR SELATAN","3271010","BOGOR SELATAN","32.71.01","RANGGAMEKAR","3271010003","RANGGAMEKAR","32.71.01.1006"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR SELATAN","3271010","BOGOR SELATAN","32.71.01","GENTENG","3271010004","GENTENG","32.71.01.1014"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR SELATAN","3271010","BOGOR SELATAN","32.71.01","KERTAMAYA","3271010005","KERTAMAYA","32.71.01.1011"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR SELATAN","3271010","BOGOR SELATAN","32.71.01","RANCAMAYA","3271010006","RANCAMAYA","32.71.01.1010"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR SELATAN","3271010","BOGOR SELATAN","32.71.01","BOJONGKERTA","3271010007","BOJONGKERTA","32.71.01.1009"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR SELATAN","3271010","BOGOR SELATAN","32.71.01","HARJASARI","3271010008","HARJASARI","32.71.01.1012"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR SELATAN","3271010","BOGOR SELATAN","32.71.01","MUARASARI","3271010009","MUARASARI","32.71.01.1013"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR SELATAN","3271010","BOGOR SELATAN","32.71.01","PAKUAN","3271010010","PAKUAN","32.71.01.1015"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR SELATAN","3271010","BOGOR SELATAN","32.71.01","CIPAKU","3271010011","CIPAKU","32.71.01.1016"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR SELATAN","3271010","BOGOR SELATAN","32.71.01","LAWANGGINTUNG","3271010012","LAWANGGINTUNG","32.71.01.1004"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR SELATAN","3271010","BOGOR SELATAN","32.71.01","BATUTULIS","3271010013","BATU TULIS","32.71.01.1001"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR SELATAN","3271010","BOGOR SELATAN","32.71.01","BONDONGAN","3271010014","BONDONGAN","32.71.01.1002"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR SELATAN","3271010","BOGOR SELATAN","32.71.01","EMPANG","3271010015","EMPANG","32.71.01.1003"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR SELATAN","3271010","BOGOR SELATAN","32.71.01","CIKARET","3271010016","CIKARET","32.71.01.1008"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR TIMUR","3271020","BOGOR TIMUR","32.71.02","SINDANGSARI","3271020001","SINDANGSARI","32.71.02.1004"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR TIMUR","3271020","BOGOR TIMUR","32.71.02","SINDANGRASA","3271020002","SINDANGRASA","32.71.02.1005"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR TIMUR","3271020","BOGOR TIMUR","32.71.02","TAJUR","3271020003","TAJUR","32.71.02.1006"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR TIMUR","3271020","BOGOR TIMUR","32.71.02","KATULAMPA","3271020004","KATULAMPA","32.71.02.1003"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR TIMUR","3271020","BOGOR TIMUR","32.71.02","BARANANGSIANG","3271020005","BARANANGSIANG","32.71.02.1002"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR TIMUR","3271020","BOGOR TIMUR","32.71.02","SUKASARI","3271020006","SUKASARI","32.71.02.1001"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR UTARA","3271030","BOGOR UTARA","32.71.05","BANTARJATI","3271030001","BANTARJATI","32.71.05.1001"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR UTARA","3271030","BOGOR UTARA","32.71.05","TEGALGUNDIL","3271030002","TEGAL GUNDIL","32.71.05.1002"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR UTARA","3271030","BOGOR UTARA","32.71.05","TANAHBARU","3271030003","TANAH BARU","32.71.05.1007"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR UTARA","3271030","BOGOR UTARA","32.71.05","CIMAHPAR","3271030004","CIMAHPAR","32.71.05.1008"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR UTARA","3271030","BOGOR UTARA","32.71.05","CILUAR","3271030005","CILUAR","32.71.05.1006"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR UTARA","3271030","BOGOR UTARA","32.71.05","CIBULUH","3271030006","CIBULUH","32.71.05.1005"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR UTARA","3271030","BOGOR UTARA","32.71.05","KEDUNGHALANG","3271030007","KEDUNG HALANG","32.71.05.1003"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR UTARA","3271030","BOGOR UTARA","32.71.05","CIPARIGI","3271030008","CIPARIGI","32.71.05.1004"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR TENGAH","3271040","BOGOR TENGAH","32.71.03","PALEDANG","3271040001","PALEDANG","32.71.03.1002"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR TENGAH","3271040","BOGOR TENGAH","32.71.03","GUDANG","3271040002","GUDANG","32.71.03.1001"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR TENGAH","3271040","BOGOR TENGAH","32.71.03","BABAKANPASAR","3271040003","BABAKAN PASAR","32.71.03.1008"
"BOGOR","3271","KOTA BOGOR","32.71","BOGOR TENGAH","3271040","BOGOR TENGAH","32.71.03","TEGALLEGA","3271040004","TEGALLEGA","32.71.03.1007"
